filename,interval_label,start,end,step,stepnumber,f0,jumpkilleffect
2,jalan ke sana,123.116,123.845,0.277714285714285,8,-0.872078142379351,1
2,jalan ke sana,123.116,123.845,0.312428571428571,9,-0.729663570513922,1
2,jalan ke sana,123.116,123.845,0.347142857142857,10,-0.587248998648465,1
2,jalan ke sana,123.116,123.845,0.381857142857143,11,-0.444834426783009,1
2,jalan ke sana,123.116,123.845,0.416571428571428,12,-0.302419854917552,1
2,jalan ke sana,123.116,123.845,0.451285714285714,13,0.042452154529263,1
2,jalan ke sana,123.116,123.845,0.486,14,0.429422116379217,1
2,jalan ke sana,123.116,123.845,0.520714285714285,15,0.421597133406369,1
2,jalan ke sana,123.116,123.845,0.555428571428571,16,0.413772150433522,1
2,jalan ke sana,123.116,123.845,0.590142857142857,17,0.405947167460675,1
2,jalan ke sana,123.116,123.845,0.624857142857142,18,0.398122184487827,1
2,jalan ke sana,123.116,123.845,0.659571428571428,19,0.390297201514981,1
2,jalan ke sana,123.116,123.845,0.694285714285714,20,0.382472218542133,1
2,dorong begini tapi,127.1,127.87,0.036666666666667,1,-0.983449931393908,1
2,dorong begini tapi,127.1,127.87,0.073333333333334,2,-0.7802516529963,1
2,dorong begini tapi,127.1,127.87,0.110000000000001,3,-0.577053374598692,1
2,dorong begini tapi,127.1,127.87,0.146666666666669,4,-0.373855096201083,1
2,dorong begini tapi,127.1,127.87,0.183333333333336,5,-0.170656817803475,1
2,dorong begini tapi,127.1,127.87,0.220000000000003,6,-0.066141784943196,1
2,dorong begini tapi,127.1,127.87,0.25666666666667,7,-0.224782073515749,1
2,dorong begini tapi,127.1,127.87,0.293333333333337,8,-0.124903243098888,1
2,dorong begini tapi,127.1,127.87,0.330000000000004,9,0.122700798169094,1
2,dorong begini tapi,127.1,127.87,0.366666666666672,10,0.370304839437049,1
2,dorong begini tapi,127.1,127.87,0.403333333333339,11,0.617908880705003,1
2,dorong begini tapi,127.1,127.87,0.440000000000006,12,0.86551292197293,1
2,dorong begini tapi,127.1,127.87,0.476666666666673,13,0.528210562511959,1
2,dorong begini tapi,127.1,127.87,0.51333333333334,14,0.190908203051016,1
2,dorong begini tapi,127.1,127.87,0.550000000000007,15,-0.146394156409956,1
2,dorong begini tapi,127.1,127.87,0.586666666666675,16,-0.4836965158709,1
2,dorong begini tapi,127.1,127.87,0.623333333333342,17,-0.820998875331872,1
2,dorong begini tapi,127.1,127.87,0.660000000000009,18,-1.15830123479281,1
2,dorong begini tapi,127.1,127.87,0.696666666666676,19,-1.49560359425379,1
2,dorong begini tapi,127.1,127.87,0.733333333333343,20,-1.83290595371473,1
2,dong bawa ini,130.44,131.14,0.033333333333333,1,-0.579255292444274,1
2,dong bawa ini,130.44,131.14,0.066666666666666,2,-0.285438154864666,1
2,dong bawa ini,130.44,131.14,0.099999999999998,3,0.008378982714971,1
2,dong bawa ini,130.44,131.14,0.133333333333331,4,0.302196120294607,1
2,dong bawa ini,130.44,131.14,0.166666666666664,5,-0.165400403878844,1
2,dong bawa ini,130.44,131.14,0.199999999999997,6,-0.673071331302583,1
2,dong bawa ini,130.44,131.14,0.23333333333333,7,-1.02895957529817,1
2,dong bawa ini,130.44,131.14,0.266666666666662,8,-1.26066198739793,1
2,dong bawa ini,130.44,131.14,0.299999999999995,9,-1.30296508387797,1
2,dong bawa ini,130.44,131.14,0.333333333333328,10,-1.28213507515137,1
2,dong bawa ini,130.44,131.14,0.366666666666661,11,-1.26130506642474,1
2,dong bawa ini,130.44,131.14,0.399999999999993,12,-0.842109498142886,1
2,dong bawa ini,130.44,131.14,0.433333333333326,13,-0.290125410009113,1
2,dong bawa ini,130.44,131.14,0.466666666666659,14,0.035893290088303,1
2,dong bawa ini,130.44,131.14,0.499999999999992,15,-0.057738016168007,1
2,dong bawa ini,130.44,131.14,0.533333333333325,16,-0.421222745354623,1
2,dong bawa ini,130.44,131.14,0.566666666666657,17,-1.00549663875724,1
2,dong bawa ini,130.44,131.14,0.59999999999999,18,-1.35569541299697,1
2,dong bawa ini,130.44,131.14,0.633333333333323,19,-1.62786914751559,1
2,dong bawa ini,130.44,131.14,0.666666666666656,20,-1.64512952935429,1
2,e dong dapat,131.23,131.84,0.02904761904762,1,-0.711291961215752,1.03928299283158
2,e dong dapat,131.23,131.84,0.058095238095239,2,-0.621432134528849,1.03928299283158
2,e dong dapat,131.23,131.84,0.087142857142859,3,-0.531572307841917,1.03928299283158
